Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50,Volatility_20,Cum_Return
2024-04-22,PHARMA,Healthcare,632.74,636.89,628.77,633.34,396179,0.0028660554526309667,635.8340000000001,673.0183999999999,0.26976452377639926,-19.313578107880858
2024-04-23,PHARMA,Healthcare,612.38,619.16,612.15,613.46,1085590,-0.03138914327217612,633.7455,671.7244000000001,0.28965099208959616,-21.846255764771826
2024-04-24,PHARMA,Healthcare,613.01,613.24,606.5,611.36,1214789,-0.003423206077005858,632.2025000000001,670.4406,0.28285903270675744,-22.113792136978628
2024-04-25,PHARMA,Healthcare,607.55,608.41,606.58,607.18,1041693,-0.006837215388641793,630.697,668.8761999999999,0.28266337945773673,-22.646316915942634
2024-04-26,PHARMA,Healthcare,609.37,610.6,603.03,610.22,1163079,0.0050067525280808045,630.017,667.4986,0.2746341643035941,-22.259026167605168
2024-04-29,PHARMA,Healthcare,621.31,626.1,617.01,619.52,942969,0.01524040509980007,629.9375,666.3036,0.28017491172986075,-21.074222233546525
2024-04-30,PHARMA,Healthcare,609.42,615.11,598.3,609.6,1774611,-0.016012396694214837,629.2065,664.5880000000001,0.28510435923033595,-22.338013096542408
2024-05-01,PHARMA,Healthcare,598.89,602.04,595.84,599.96,849901,-0.015813648293963256,627.621,662.6498000000001,0.28538195428834034,-23.56613244324407
2024-05-02,PHARMA,Healthcare,597.28,603.13,595.87,598.39,654108,-0.002616841122741631,626.4399999999999,660.4412,0.2813153081370872,-23.76614773103678
2024-05-03,PHARMA,Healthcare,598.16,598.9,596.72,597.01,806843,-0.002306188271862797,625.547,658.2072000000001,0.2789973730952717,-23.941957347058384
2024-05-06,PHARMA,Healthcare,600.74,607.06,599.63,602.82,1931248,0.00973183028759994,624.5805,656.3142,0.27777567752189686,-23.20177338395292
2024-05-07,PHARMA,Healthcare,611.36,616.19,611.83,613.63,2556057,0.017932384459705908,623.4449999999999,654.5516,0.272624241341272,-21.824598058450327
2024-05-08,PHARMA,Healthcare,600.18,609.78,593.27,601.34,2695382,-0.020028355849616153,621.7520000000001,652.4007999999999,0.28030524145131747,-23.390322827222466
2024-05-09,PHARMA,Healthcare,597.43,606.79,587.77,594.49,1932921,-0.011391226261349696,619.3145000000001,650.0128,0.2759232157410119,-24.26300099370653
2024-05-10,PHARMA,Healthcare,618.05,625.43,613.19,617.78,2136145,0.03917643694595352,618.4925000000001,648.2511999999999,0.3120125934213207,-21.295895227660722
2024-05-13,PHARMA,Healthcare,605.24,606.61,605.0,606.19,640231,-0.01876072388228811,616.2239999999999,646.2308,0.2988570743202415,-22.77244120569725
2024-05-14,PHARMA,Healthcare,611.59,610.8,606.89,608.92,1406899,0.004503538494531334,613.2905,644.2138,0.2818826283998596,-22.424643921828434
2024-05-15,PHARMA,Healthcare,589.27,596.7,591.05,594.43,1145463,-0.023796229389739243,610.8149999999999,642.125,0.2675868353122188,-24.270644890055305
2024-05-16,PHARMA,Healthcare,607.36,614.47,606.39,608.66,2072871,0.023938899449893247,608.9915,640.0654,0.28477184491727536,-22.457767472673083
2024-05-17,PHARMA,Healthcare,604.86,606.31,602.35,602.49,2512147,-0.010137022311306754,607.5395,637.5454,0.27799895716965267,-23.243814813871133
2024-05-20,PHARMA,Healthcare,593.35,593.62,592.23,592.6,633613,-0.01641521021095782,605.5024999999999,634.8756,0.2817332669735228,-24.50378372869264
2024-05-21,PHARMA,Healthcare,595.62,593.64,591.77,593.2,700841,0.0010124873439081306,604.4895,632.359,0.26143370386407494,-24.427344765204985
2024-05-22,PHARMA,Healthcare,585.0,584.94,580.05,583.63,1313734,-0.0161328388401889,603.103,630.0154,0.2664855101411145,-25.64654623283309
2024-05-23,PHARMA,Healthcare,589.85,596.64,575.82,590.23,2289612,0.011308534516731639,602.2555,627.5246,0.2700446894725028,-24.805717634468884
2024-05-24,PHARMA,Healthcare,586.38,598.64,587.55,588.25,908649,-0.0033546244684276028,601.1569999999999,625.4364,0.2690931133084765,-25.057966213978144
2024-05-27,PHARMA,Healthcare,598.48,611.12,594.48,598.62,1526075,0.01762855928601792,600.112,623.6682,0.27121185563883365,-23.73684612836651
2024-05-28,PHARMA,Healthcare,587.94,595.22,585.08,587.87,962110,-0.017957969997661305,599.0255,621.3444,0.2726693578130782,-25.10637755752032
2024-05-29,PHARMA,Healthcare,594.12,599.98,592.29,593.65,917506,0.009832105737663133,598.71,619.5098,0.2702157893359222,-24.37001554258925
2024-05-30,PHARMA,Healthcare,591.81,596.02,589.71,591.92,633495,-0.0029141750189506377,598.3865000000001,617.7561999999999,0.2702503236306944,-24.590414553978658
2024-05-31,PHARMA,Healthcare,610.25,613.98,606.32,608.47,1269399,0.027959859440465085,598.9595,616.396,0.28818760260066983,-22.48197314444417
2024-06-03,PHARMA,Healthcare,608.44,609.32,600.37,608.18,1573041,-0.00047660525580561774,599.2275,615.415,0.286408065845401,-22.518918643463202
2024-06-04,PHARMA,Healthcare,589.14,592.85,587.25,589.06,2211396,-0.03143806110033209,597.999,614.0916000000001,0.30006306138255345,-24.954773613269822
2024-06-05,PHARMA,Healthcare,594.75,604.26,589.48,594.44,1997411,0.009133195260245364,597.654,613.136,0.29446240933072615,-24.26937090733049
2024-06-06,PHARMA,Healthcare,594.51,595.57,590.19,594.64,1602612,0.0003364511136529913,597.6614999999999,612.283,0.2915924949762127,-24.243891252834615
2024-06-07,PHARMA,Healthcare,610.29,615.51,608.33,612.93,2595843,0.03075810574465221,597.419,612.0652,0.27786547377237103,-21.91377684918594
2024-06-10,PHARMA,Healthcare,610.28,614.16,612.05,613.94,2312430,0.001647822753006123,597.8065,611.9218,0.2691383203209699,-21.785104593981707
2024-06-11,PHARMA,Healthcare,609.78,617.39,601.45,610.52,1319688,-0.0055705769293417084,597.8865,611.6478,0.2696608302775405,-22.220806685861348
2024-06-12,PHARMA,Healthcare,613.97,611.77,609.96,610.13,1567396,-0.0006387997117210942,598.6715,611.217,0.25434549893297453,-22.27049201212832
2024-06-13,PHARMA,Healthcare,621.49,628.7,613.23,620.28,1525161,0.01663579892809719,599.2525,611.1824,0.24698656201853905,-20.97739954646216
2024-06-14,PHARMA,Healthcare,612.04,623.19,616.05,616.58,1756334,-0.0059650480428192765,599.9570000000001,611.2166000000001,0.2449131134461238,-21.448773154636026
2024-06-17,PHARMA,Healthcare,605.73,610.0,605.24,607.82,957372,-0.014207402121379165,600.7180000000001,610.93,0.24291592860994374,-22.564782021555786
2024-06-18,PHARMA,Healthcare,626.97,627.73,623.44,626.32,1175251,0.030436642427034366,602.374,610.7296,0.2638754686702408,-20.20791398068642
2024-06-19,PHARMA,Healthcare,614.73,623.89,616.53,618.77,591080,-0.012054540809809833,604.1310000000001,610.401,0.26035766462430626,-21.169770937906087
2024-06-20,PHARMA,Healthcare,614.22,618.69,606.3,612.92,1626985,-0.009454239862954017,605.2655000000001,609.7946,0.26205370981329135,-21.915050831910733
2024-06-21,PHARMA,Healthcare,623.94,629.19,615.84,624.3,897115,0.018566860275402997,607.068,609.5962000000001,0.26758852389634524,-20.465258491094872
2024-06-24,PHARMA,Healthcare,618.18,620.32,615.57,617.46,1052826,-0.010956271023546238,608.01,608.9141999999999,0.26625641996010113,-21.336662674854136
2024-06-25,PHARMA,Healthcare,608.64,621.13,600.95,609.79,1622550,-0.012421857286302074,609.106,607.7582000000001,0.2615229001258391,-22.313807424771326
2024-06-26,PHARMA,Healthcare,609.29,614.69,603.26,612.59,1694531,0.004591744698994926,610.053,607.1311999999999,0.2600884918679063,-21.957092261828926
2024-06-27,PHARMA,Healthcare,595.97,602.96,593.17,597.32,1290337,-0.02492694950945984,610.323,606.175,0.2764867065626391,-23.902463882589753
2024-06-28,PHARMA,Healthcare,593.57,595.22,591.9,593.49,3094286,-0.006411973481550981,609.574,605.4141999999999,0.25764947920233455,-24.39039926618596
2024-07-01,PHARMA,Healthcare,583.31,593.59,582.67,584.31,1556041,-0.015467825911135935,608.3805,604.4336,0.2626000204170713,-25.559915407547084
2024-07-02,PHARMA,Healthcare,583.04,587.17,583.14,586.24,1719666,0.003303041193887024,608.2395,603.8892,0.23857501512517423,-25.314036741661784
2024-07-03,PHARMA,Healthcare,576.0,576.93,566.78,575.06,836090,-0.019070687772925865,607.2705,603.1632,0.24496559967156487,-26.738349427981767
2024-07-04,PHARMA,Healthcare,588.81,595.9,587.91,590.69,1781849,0.027179772545473657,607.0730000000001,602.8334,0.2653787241708222,-24.747114429128338
2024-07-05,PHARMA,Healthcare,603.44,610.43,602.79,603.58,742283,0.021821937056662577,606.6055,602.7006,0.25316655997400767,-23.104950696868553
2024-07-08,PHARMA,Healthcare,599.45,599.56,597.08,599.31,1975318,-0.007074455747374198,605.874,602.2964,0.2540092081775951,-23.64894132035571
2024-07-09,PHARMA,Healthcare,601.87,606.48,601.29,604.09,2562565,0.007975838881380426,605.5525,602.1862,0.2553835186066008,-23.039977577904047
2024-07-10,PHARMA,Healthcare,603.88,609.51,605.27,607.53,4251861,0.0056945157178565076,605.4225,602.3376000000001,0.2562951095228108,-22.601727520574833
2024-07-11,PHARMA,Healthcare,610.85,614.33,607.16,608.4,303804,0.00143202804799758,604.8285,602.5378,0.2487048727617037,-22.490891023517733
2024-07-12,PHARMA,Healthcare,615.7,612.62,607.18,612.28,679498,0.0063773833004601155,604.6134999999999,602.8432,0.24919675931956295,-21.996585726297557
2024-07-15,PHARMA,Healthcare,613.97,616.74,613.35,615.22,1083506,0.0048017247011171715,604.9835,603.0912,0.24414273753757965,-21.622034805208045
2024-07-16,PHARMA,Healthcare,606.71,612.0,608.36,609.2,1516478,-0.009785117518936293,604.1274999999999,603.0026,0.2197294779474831,-22.38897240553418
2024-07-17,PHARMA,Healthcare,611.99,614.86,604.37,613.34,1671618,0.006795797767563894,603.856,603.2426,0.21766407842701482,-21.861543557469364
2024-07-18,PHARMA,Healthcare,623.2,625.96,624.6,624.94,1389713,0.01891283790393583,604.457,603.8516000000001,0.22509361525426974,-20.383723596708027
2024-07-19,PHARMA,Healthcare,620.55,620.1,615.36,618.1,893777,-0.01094505072486962,604.147,603.8580000000001,0.21895535360457255,-21.255127780467298
2024-07-22,PHARMA,Healthcare,600.68,604.42,600.19,600.69,1314948,-0.028166963274551038,603.3085,603.7479999999999,0.2376741997864375,-23.473131704334083
2024-07-23,PHARMA,Healthcare,590.89,598.56,591.56,592.97,1966955,-0.012851886996620543,602.4675,603.429,0.2379465794637238,-24.45664636787526
2024-07-24,PHARMA,Healthcare,615.27,618.99,612.25,613.22,1510169,0.034150125638733764,602.499,603.8048,0.26877398844485867,-21.876831350166892
2024-07-25,PHARMA,Healthcare,622.37,623.0,620.27,622.46,555333,0.015068001695965672,603.7560000000001,604.0808000000001,0.2564181977530664,-20.699671312457003
2024-07-26,PHARMA,Healthcare,629.93,643.99,631.14,632.03,1312823,0.015374481894418812,605.683,604.6716,0.2583823420226771,-19.480469844828917
2024-07-29,PHARMA,Healthcare,617.62,627.3,616.18,619.36,556956,-0.02004651677926672,607.4354999999999,605.2068,0.2632530455573983,-21.09460595714322
2024-07-30,PHARMA,Healthcare,614.29,618.86,612.4,613.78,1708556,-0.009009299922500658,608.8125,605.6184,0.2666997094329861,-21.805488317578426
2024-07-31,PHARMA,Healthcare,598.85,602.51,596.19,598.66,1892653,-0.024634233764541102,609.9925000000001,605.919,0.2732985132060601,-23.731750197467328
2024-08-01,PHARMA,Healthcare,584.98,591.27,584.17,585.9,1034877,-0.02131426853305718,609.7529999999999,605.8324,0.268570664103832,-25.35735215430479
2024-08-02,PHARMA,Healthcare,594.11,600.04,591.15,591.72,1602230,0.009933435739887475,609.16,605.9018,0.2587350078946273,-24.615894208474533
2024-08-05,PHARMA,Healthcare,586.33,587.17,584.07,587.08,768204,-0.007841546677482603,608.5485000000001,605.6709999999999,0.25899335375301735,-25.20702219277906
2024-08-06,PHARMA,Healthcare,582.97,597.89,578.56,584.67,917813,-0.00410506234244068,607.5775,605.6070000000001,0.2570425562999395,-25.514052029454493
2024-08-07,PHARMA,Healthcare,590.77,596.04,589.97,591.32,1395237,0.011373937434792536,606.767,605.5604,0.25992765355280417,-24.666853517466304
2024-08-08,PHARMA,Healthcare,587.17,589.19,585.7,588.49,1390673,-0.004785902726104352,605.7715000000001,605.4918,0.26002202018952286,-25.027390628583078
2024-08-09,PHARMA,Healthcare,576.13,578.73,570.52,577.09,1208838,-0.01937161209196414,604.0120000000001,604.8642,0.2656333701175887,-26.479730934848522
2024-08-12,PHARMA,Healthcare,575.02,576.88,572.93,575.66,1344842,-0.002477949713216465,602.034,604.2138,0.264114700515325,-26.66191046449411
2024-08-13,PHARMA,Healthcare,600.35,601.36,594.3,599.02,1007606,0.0405795087377967,601.525,604.413,0.30479795174830365,-23.685886819374737
2024-08-14,PHARMA,Healthcare,606.61,615.49,603.48,606.41,832921,0.012336816800774475,601.1785000000001,604.6524,0.30722258022589144,-22.744413585751786
2024-08-15,PHARMA,Healthcare,587.64,594.41,586.04,588.27,693125,-0.029913754720403696,599.345,604.525,0.31531312143922546,-25.05541824852856
2024-08-16,PHARMA,Healthcare,581.17,585.5,577.57,580.8,1751983,-0.012698250803202638,597.48,603.8824,0.3159721195725105,-26.007083343949866
2024-08-19,PHARMA,Healthcare,591.1,593.9,586.87,587.65,1388290,0.011794077134986258,596.828,603.3566000000001,0.30528169419498213,-25.1344051774658
2024-08-20,PHARMA,Healthcare,608.99,613.4,603.9,604.1,1738255,0.027992852888624187,597.3845,603.2282,0.31826378276403,-23.038703595179257
2024-08-21,PHARMA,Healthcare,620.21,618.77,614.43,617.46,1707471,0.022115543784141822,597.5965,603.3748,0.3042572518042866,-21.336662674854136
2024-08-22,PHARMA,Healthcare,608.88,619.19,605.32,610.73,971376,-0.010899491465034217,597.01,603.1838,0.3017395950927736,-22.19405304864066
2024-08-23,PHARMA,Healthcare,609.39,614.93,602.78,611.62,2239067,0.0014572724444517071,595.9894999999999,603.0846,0.2958437510253453,-22.080668586133978
2024-08-26,PHARMA,Healthcare,603.25,606.14,598.08,605.66,1674295,-0.009744612667996533,595.3045,603.0414,0.28945791277648497,-22.83996229011136
2024-08-27,PHARMA,Healthcare,612.82,616.24,614.55,615.92,1547381,0.016940197470528107,595.4114999999999,602.8334,0.29449985716850763,-21.532856014472458
2024-08-28,PHARMA,Healthcare,607.83,611.94,600.82,606.71,1067184,-0.014953240680607771,595.814,602.5922,0.2854793471595062,-22.70619410400795
2024-08-29,PHARMA,Healthcare,585.24,585.87,577.41,584.43,1579298,-0.03672265167872635,595.7405,602.0224000000001,0.3058384900264959,-25.544627614849556
2024-08-30,PHARMA,Healthcare,587.93,594.53,580.68,588.69,2353968,0.007289153534213,595.589,601.3102,0.3048476064167177,-25.001910974087195
2024-09-02,PHARMA,Healthcare,609.44,613.54,607.31,607.97,334195,0.032750683721483265,596.6335,601.1204,0.3245581283048298,-22.54567228068387
2024-09-03,PHARMA,Healthcare,606.82,610.87,595.49,605.77,911164,-0.003618599601954098,597.6885,601.04,0.32444237221127026,-22.825948480138614
2024-09-04,PHARMA,Healthcare,621.24,635.98,621.54,624.22,1549790,0.030457104181454975,599.3335,601.2726,0.3385418404662015,-20.47545035289322
2024-09-05,PHARMA,Healthcare,621.37,625.07,615.69,620.57,1923668,-0.0058472974271891465,600.9375,601.7375999999999,0.33888332833661927,-20.94045404744311
2024-09-06,PHARMA,Healthcare,618.59,622.86,615.36,620.5,1392317,-0.00011279952301923579,603.108,602.2778,0.3288633841024008,-20.94937192651668
2024-09-09,PHARMA,Healthcare,614.23,619.18,617.11,617.9,4017077,-0.004190169218372342,605.22,602.9496,0.329355199782702,-21.280607434963194
2024-09-10,PHARMA,Healthcare,624.13,628.72,620.41,623.55,1277249,0.009143874413335418,606.4465,603.6958,0.3003591033267702,-20.560807195454444
2024-09-11,PHARMA,Healthcare,615.69,617.12,609.07,616.67,1493384,-0.011033597947237572,606.9594999999999,604.528,0.30133065655736363,-21.437307310112885
2024-09-12,PHARMA,Healthcare,611.52,610.26,606.32,608.85,1969253,-0.01268101253506726,607.9885,604.8912,0.2835593541842528,-22.43356180090198
2024-09-13,PHARMA,Healthcare,598.55,605.03,599.92,601.84,1783000,-0.011513509074484674,609.0405,604.8564,0.2827820672203783,-23.32662369098275
2024-09-16,PHARMA,Healthcare,606.52,608.07,601.55,606.4,1831598,0.007576764588594909,609.978,604.9982000000001,0.28122311194752436,-22.74568756847658
2024-09-17,PHARMA,Healthcare,617.24,616.37,612.0,615.9,1089924,0.01566622691292885,610.568,605.2344,0.2690917382204285,-21.53540397992204
2024-09-18,PHARMA,Healthcare,630.18,635.72,627.36,629.64,975003,0.022308816366293227,611.177,605.6766,0.26929269664632954,-19.78495171605473
2024-09-19,PHARMA,Healthcare,663.07,665.84,660.43,664.51,933732,0.05538085255066383,613.8660000000001,606.7988,0.32672652183145406,-15.34257395469718
2024-09-20,PHARMA,Healthcare,675.4,679.56,669.64,674.42,691320,0.0149132443454576,617.006,608.0416,0.32858997135618423,-14.080057074426078
2024-09-23,PHARMA,Healthcare,704.29,707.83,701.42,706.03,967635,0.04686990302778682,622.0245,609.8578000000001,0.3550534649227713,-10.05299768135145
2024-09-24,PHARMA,Healthcare,759.75,756.99,754.54,756.59,694350,0.07161168788861683,629.058,612.8056,0.420463030426376,-3.6117410247917037
2024-09-25,PHARMA,Healthcare,764.8,769.19,756.6,763.53,5316822,0.009172735563515166,636.8990000000001,615.8094,0.4095464654219937,-2.7275970137844996
2024-09-26,PHARMA,Healthcare,776.16,793.08,767.88,777.78,2589597,0.018663313818710447,646.5665,618.8661999999999,0.3674056819271122,-0.9121716309526962
2024-09-27,PHARMA,Healthcare,767.48,764.87,757.39,762.96,1247977,-0.019054231273624822,655.28,621.7633999999999,0.38583414038892616,-2.8002140290977695
2024-09-30,PHARMA,Healthcare,767.18,772.59,768.39,770.8,2084996,0.010275768061235091,663.4215,625.1656,0.3790122760424337,-1.8014115728590796
2024-10-01,PHARMA,Healthcare,777.19,782.55,762.82,775.61,1590245,0.006240269849506985,671.9135,628.8184,0.37515098600298774,-1.1886258822330409
2024-10-02,PHARMA,Healthcare,769.91,771.28,760.97,766.47,1148952,-0.011784273023813463,679.026,631.8833999999999,0.37857016762237866,-2.353046092694988
2024-10-03,PHARMA,Healthcare,750.84,753.0,748.24,749.9,1126892,-0.021618589116338627,685.4925,634.4322,0.39156351080246315,-4.464035467679073
2024-10-04,PHARMA,Healthcare,756.47,755.63,750.7,754.6,1206804,0.006267502333644481,692.1975,636.8836,0.39007512124564747,-3.865263587025769
2024-10-07,PHARMA,Healthcare,735.91,736.54,726.62,734.96,1539157,-0.026027034190299503,698.0505,639.1956,0.40798374992540526,-6.367365658521673
2024-10-08,PHARMA,Healthcare,735.21,742.62,728.05,734.22,576406,-0.0010068575160553372,703.5840000000001,641.6044,0.40953067005477073,-6.461640380156453
2024-10-09,PHARMA,Healthcare,730.58,733.58,729.54,732.08,1015592,-0.002914657732014936,709.3545,644.2728000000001,0.4053845172890926,-6.734272683262422
2024-10-10,PHARMA,Healthcare,735.24,733.03,725.32,732.95,1162824,0.0011883947109605497,715.5595000000001,647.2138,0.39851501870836126,-6.6234361862053115
2024-10-11,PHARMA,Healthcare,719.51,725.66,713.86,720.58,684716,-0.01687700388839619,721.4965,649.7909999999999,0.4027184158380253,-8.199352816775807
2024-10-14,PHARMA,Healthcare,721.85,724.21,720.04,720.89,1381406,0.0004302089983068136,727.221,652.4672,0.4039311896469618,-8.159859352307187
2024-10-15,PHARMA,Healthcare,702.8,711.55,699.17,701.82,1634186,-0.026453411754914002,731.517,654.8102,0.4219587292035007,-10.58934440848982
2024-10-16,PHARMA,Healthcare,716.83,719.56,714.23,714.44,898115,0.017981818699951635,735.757,657.2725999999999,0.42013580218883156,-8.98157820979948
2024-10-17,PHARMA,Healthcare,704.19,707.3,700.53,704.24,922164,-0.014276916186103827,737.7434999999999,659.5876000000001,0.38423006944391225,-10.281040589089619
2024-10-18,PHARMA,Healthcare,726.57,728.64,717.2,724.88,1452391,0.029308190389639943,740.2665000000001,662.5434,0.3933495801283546,-7.651540245114285
2024-10-21,PHARMA,Healthcare,738.16,739.53,735.77,739.15,909040,0.019686016995916544,741.9225,665.8132,0.3647596788690306,-5.833566896832886
2024-10-22,PHARMA,Healthcare,742.5,748.9,741.32,742.15,1811738,0.004058716092809389,741.2005,668.6758,0.25841428316061965,-5.451372079394612
2024-10-23,PHARMA,Healthcare,741.82,743.34,740.68,741.2,1318219,-0.0012800646769519641,740.0840000000001,671.3716,0.2556935431146894,-5.5724004382500585
2024-10-24,PHARMA,Healthcare,744.44,747.35,744.01,745.81,1423596,0.006219643820830845,738.4855,674.5224000000001,0.24641623783033223,-4.985094402119916
2024-10-25,PHARMA,Healthcare,741.72,742.63,736.84,741.67,2053551,-0.005551011651761195,737.421,677.7398,0.2385439818475363,-5.512523250184742
2024-10-28,PHARMA,Healthcare,719.08,722.61,714.19,718.33,1108517,-0.03146952148529658,734.7975,680.3534000000001,0.2569728996891881,-8.48599892985451
2024-10-29,PHARMA,Healthcare,712.68,715.17,709.95,715.13,638561,-0.0044547770523297725,731.7735,682.574,0.25444662678316293,-8.893673401788682
2024-10-30,PHARMA,Healthcare,708.43,710.81,700.97,710.12,521164,-0.007005719239858488,728.956,684.4272,0.25305147095347263,-9.531938746910596
2024-10-31,PHARMA,Healthcare,725.78,726.94,714.63,722.92,1410414,0.0180251225145045,727.6070000000001,686.671,0.2549186446663818,-7.901240859173964
2024-11-01,PHARMA,Healthcare,724.85,726.37,725.05,725.24,1048921,0.0032092071045206616,726.139,688.9434,0.2538786822877062,-7.605676867021693
2024-11-04,PHARMA,Healthcare,744.81,750.39,738.83,744.68,891580,0.026804919750703204,726.625,691.7237999999999,0.2564289322047496,-5.129054450021675
2024-11-05,PHARMA,Healthcare,740.77,742.41,741.09,742.14,1116330,-0.0034108610409839812,727.021,694.2481999999999,0.2567929778190491,-5.452646062119404
2024-11-06,PHARMA,Healthcare,719.51,727.88,718.3,719.57,1319779,-0.030412051634462367,726.3955,696.5053999999999,0.27942372187387576,-8.328025071980028
2024-11-07,PHARMA,Healthcare,707.25,717.12,705.35,708.55,2099232,-0.015314701835818734,725.1755,698.9878,0.28403603526786947,-9.731954034703305
2024-11-08,PHARMA,Healthcare,723.75,721.93,719.55,721.34,739797,0.018050949121445337,725.2135000000001,701.6407999999999,0.28607215593195356,-8.102530129691443
2024-11-11,PHARMA,Healthcare,714.49,720.82,710.82,714.34,1886957,-0.009704161699060077,724.8860000000001,703.7682000000001,0.2882211650357591,-8.994318037047421
2024-11-12,PHARMA,Healthcare,730.36,743.9,730.0,730.47,2428788,0.022580283898423703,726.3185000000001,706.2622,0.2816870877346141,-6.9393839019542884
2024-11-13,PHARMA,Healthcare,707.29,715.01,704.18,706.21,1449966,-0.03321149396963596,725.9069999999999,707.9019999999999,0.301451585161735,-10.030065992305149
2024-11-14,PHARMA,Healthcare,715.06,715.53,707.36,713.35,320195,0.010110307132439322,726.3625,709.7575999999999,0.2989891525952385,-9.120442326802047
2024-11-15,PHARMA,Healthcare,722.75,741.02,718.8,725.06,1933972,0.016415504310646867,726.3715,711.8487999999999,0.2859078827183873,-7.628608556067995
2024-11-18,PHARMA,Healthcare,701.27,708.67,697.81,703.37,2033401,-0.029914765674564747,724.5825,713.5582,0.2950610918564453,-10.391877086146717
2024-11-19,PHARMA,Healthcare,704.29,709.82,694.01,706.1,1542166,0.0038813142442810644,722.78,715.2092,0.29501095171915487,-10.044079802277883
2024-11-20,PHARMA,Healthcare,706.62,713.56,703.81,707.9,941463,0.002549213992352195,721.115,717.0338,0.2955029868139457,-9.814762911814922
2024-11-21,PHARMA,Healthcare,704.72,712.86,705.29,708.44,1845883,0.0007628196072893001,719.2465,719.0255999999999,0.29408940722296784,-9.745967844676029
2024-11-22,PHARMA,Healthcare,707.33,712.78,702.7,705.9,1178210,-0.0035853424425499325,717.458,721.1067999999999,0.29389304008788025,-10.06955945677378
2024-11-25,PHARMA,Healthcare,697.72,698.74,694.03,696.13,798288,-0.013840487321150285,716.348,722.9014,0.2768583294976872,-11.31424057889776
2024-11-26,PHARMA,Healthcare,680.38,690.17,674.79,682.09,1436576,-0.02016864666082474,714.696,724.2251999999999,0.2846496774917121,-13.102912324508885
2024-11-27,PHARMA,Healthcare,676.08,676.62,672.14,674.69,1092636,-0.010849008195399357,712.9245,725.1261999999999,0.2858331268442429,-14.045659540856626
2024-11-28,PHARMA,Healthcare,697.06,693.95,684.7,693.41,568389,0.027746075975633167,711.449,725.7042000000001,0.29691474207098545,-11.660763880041802
2024-11-29,PHARMA,Healthcare,688.82,690.45,689.77,690.3,707928,-0.004485080976622813,709.702,726.0218,0.2964092513749642,-12.056972507452812
2024-12-02,PHARMA,Healthcare,685.33,689.58,680.19,686.46,575374,-0.005562798783137701,706.7909999999999,725.6303999999999,0.27580773132975145,-12.546181873773799
2024-12-03,PHARMA,Healthcare,689.89,691.48,686.82,689.31,1750062,0.004151734988200095,704.1495,724.2848000000001,0.2772946089012175,-12.183096797207437
2024-12-04,PHARMA,Healthcare,676.13,673.85,670.18,670.51,937379,-0.02727365046205621,701.6965,722.4244,0.2734580439085915,-14.57818431982063
2024-12-05,PHARMA,Healthcare,649.7,655.92,648.05,650.0,1072377,-0.03058865639587771,698.769,719.8687999999999,0.28732043462403756,-17.191122888373645
2024-12-06,PHARMA,Healthcare,656.77,657.79,656.59,657.68,474697,0.011815384615384561,695.586,717.7631999999999,0.28172911889268637,-16.21270415573166
2024-12-09,PHARMA,Healthcare,662.27,667.79,658.37,662.27,862995,0.006979077971049907,692.9825,715.5926000000001,0.28382538994199535,-15.627946085051093
2024-12-10,PHARMA,Healthcare,652.62,658.41,647.2,653.17,587761,-0.013740619384843056,689.1175000000001,713.1438,0.26820086586069347,-16.78727036461387
2024-12-11,PHARMA,Healthcare,652.78,653.66,649.25,651.93,891778,-0.0018984337921215122,686.4035,710.8530000000001,0.24742457208869728,-16.945244222488355
2024-12-12,PHARMA,Healthcare,652.84,670.21,655.88,657.6,852717,0.008697252772537079,683.616,709.007,0.24641402544452373,-16.222896017530008
2024-12-13,PHARMA,Healthcare,653.36,659.59,642.89,652.42,875999,-0.00787712895377135,679.9839999999999,706.9634,0.23459551122831243,-16.882819068973433
2024-12-16,PHARMA,Healthcare,653.52,664.63,650.07,653.07,1168289,0.0009962907329634785,677.4689999999999,705.3256,0.21627878477170298,-16.8000101918618
2024-12-17,PHARMA,Healthcare,646.53,658.97,641.64,643.98,599862,-0.013918875465110947,674.363,703.5208,0.21732335605646547,-17.95806048869978
2024-12-18,PHARMA,Healthcare,637.93,639.05,635.42,637.64,1461929,-0.009845026243051058,670.85,701.632,0.21643920348734852,-18.765765536219337
2024-12-19,PHARMA,Healthcare,632.92,632.01,626.29,631.16,3177154,-0.010162474123329823,666.986,699.5962000000001,0.21597168840293077,-19.591306341886018
2024-12-20,PHARMA,Healthcare,629.06,631.81,625.39,627.33,1413483,-0.006068191900627351,663.0575,697.7312,0.21583352800216646,-20.0792417254822
2024-12-23,PHARMA,Healthcare,625.9,635.62,624.17,625.64,1742346,-0.002693956928570329,659.533,695.8262,0.2139407402625831,-20.294544805972436
2024-12-24,PHARMA,Healthcare,634.77,631.96,630.68,631.05,1273497,0.00864714532318911,656.981,694.4108,0.21170711295056224,-19.605320151858752
2024-12-25,PHARMA,Healthcare,640.01,646.31,637.84,639.84,2246711,0.013929165676253907,655.2385,692.9187999999999,0.21890722733117823,-18.485489336764594
2024-12-26,PHARMA,Healthcare,624.81,626.08,623.85,625.16,654778,-0.0229432358089523,651.826,691.3372,0.19886804368122363,-20.35569597676257
